cbg_d,cbg_o,number
550219707002,550219707004,75
550219707002,550219709002,60
550250011011,550250011022,261
550250011011,550250016031,227
550250011011,550250109011,163
550250011011,550250016064,155
550250011011,550250011012,151
550250011011,550250012004,114
550250011011,550250016043,108
550250011011,550250114023,107
550250011011,550250032001,107
550250011011,550250112002,95
550250011011,550250016062,94
550250011011,550250016044,91
550250011011,550250016063,88
550250011011,550250120013,85
550250011011,550250017052,85
550250011011,550250113011,79
550250011011,550250125022,78
550250011011,550250109042,78
550250011011,550250115031,76
550250011011,550250137001,74
550250011011,550250109031,72
550250011011,550250009023,71
550250011011,550250016032,69
550250011011,550250016061,69
550250011011,550250109044,68
550250011011,550250006001,67
550250011011,550250011021,67
550250011011,550250014033,64
550250011011,550250003001,64
550250011011,550250114012,63
550250011011,550250107023,63
550250011011,550250009021,60
550250011011,550250108005,60
550250011011,550250004061,58
550250011011,550250014023,58
550250011011,550250018041,56
550250011011,550250014012,56
550250011011,550250125011,55
550250011011,550630005002,54
550250011011,550250108001,53
550250011011,550250016041,53
550250011011,550250025002,52
550250011011,550250018022,51
550250011011,550250012003,50
550250011011,550250128004,50
550250011011,550250016052,50
550250011011,550790144001,50
550590007005,550590006021,75
550590007005,550590026012,67
550590007005,550590026021,62
550590007005,550590006022,60
550590007005,550590003001,53
550590029044,550590029062,103
550590029044,550590029042,86
550590029044,550590029041,84
550590029044,550590029061,81
550590029044,550590030022,74
550590029044,550590029031,67
550590029044,550590029053,67
550590029044,171118701022,60
550590029044,170978608061,59
550590029044,170978608101,58
550590029044,170978608062,55
550630002002,550630005002,142
550630002002,550630106001,91
550630002002,550630104012,85
550630002002,550630102011,82
550630002002,550630102021,79
550630002002,550630102022,72
550630002002,550630103002,70
550630002002,550630102012,55
550630002002,550630107001,53
550630002002,550630001001,50
550730010002,550730012011,139
550730010002,550730011021,110
550730010002,550730011044,57
550730010002,550730010001,50
551010028004,551010027012,101
551010028004,551010028003,85
551010028004,551010027011,80
551010028004,551010027024,72
551010028004,551010028002,66
551010028004,551010020022,65
551010028004,551010027022,65
551010028004,551332039011,59
551010028004,551270001021,59
551270006004,551270006003,54
550279620002,550279619003,89
550279620002,550551003001,77
550279620002,550551001004,60
550279620002,550279617002,58
550279620002,550279616003,56
550499501002,550499501001,63
550499501002,550499504002,58
550499501002,551110008001,57
550499501002,551110008002,56
550499501002,550499502003,50
550710008001,550710001004,73
550710008001,550710003001,70
550710008001,550710003002,69
550710008001,550710002001,59
550710008001,550710001002,58
550710008001,550710008004,53
550710008001,550710052001,51
550710008001,550710008002,50
550730021006,550730021005,81
550730021006,551410102003,78
550730021006,551410102001,75
550730021006,550730020004,71
550730021006,550730021004,59
550730021006,551410104003,58
550730021006,550730020003,58
550730021006,551410107001,57
550730021006,550730020002,53
550790091001,550790092001,54
550791202013,550791603001,82
550791202013,550791603004,67
550791202013,550791501004,58
550791202013,550790195002,54
550791202013,550791201011,52
550791202013,550791501003,50
550896302012,550896301001,60
550896302012,550896302013,59
550896302012,550896302021,53
551170004002,551170107002,174
551170004002,551170003002,135
551170004002,551170004001,126
551170004002,551170113003,120
551170004002,551170106021,117
551170004002,551170009001,116
551170004002,551170008003,115
551170004002,551170107003,115
551170004002,551170107001,107
551170004002,551170009003,95
551170004002,551170102001,94
551170004002,551170106011,93
551170004002,551170011001,92
551170004002,551170002022,89
551170004002,551170002021,88
551170004002,551170010001,86
551170004002,551170009002,83
551170004002,551170108002,80
551170004002,551170010003,78
551170004002,551170008002,77
551170004002,551170003003,73
551170004002,551170010004,73
551170004002,551170106013,72
551170004002,551170001001,71
551170004002,551170105011,70
551170004002,551170008001,69
551170004002,551170109002,66
551170004002,551170005001,63
551170004002,551170001002,59
551170004002,551170105021,59
551170004002,551170003001,58
551170004002,550710106002,57
551170004002,551170003004,54
551170004002,551170114001,54
551170004002,551170106012,54
551170004002,551170113001,54
551170004002,550099400013,51
551170004002,551170105015,51
551170004002,550896101021,51
551170004002,551170002012,50
551170004002,550090207021,50
551314203002,551314501032,91
551314203002,551314201061,81
551314203002,551314202004,80
551314203002,551314001043,75
551314203002,551314203003,63
551314203002,551314001041,62
551314203002,551314001021,58
551314203002,551314203001,53
551314203002,551314301001,53
551314203002,551314001042,52
551314203002,551314201041,52
551314203002,551314201052,52
551314203002,551314204012,51
551351011001,551151009001,74
551351011001,551351011004,60
551351011001,551351011003,58
551351011001,551351001001,51
550790352001,550896603041,100
550790352001,550790301003,80
550790352001,550790401001,60
550790352001,550896603033,54
550790352001,550896603011,54
550790352001,550896602022,53
550790352001,550790601022,52
550790352001,550790301001,50
550279604001,550279604002,81
550279604001,550390418004,78
550279604001,550279607003,75
550279604001,550390417002,74
550279604001,550279605001,72
550279604001,550390418003,70
550279604001,550279603001,65
550279604001,550390417004,64
550279604001,550390418002,60
550279604001,550279608004,57
550279604001,550250114023,55
550279604001,550279602003,50
550291008002,550291007001,81
550291008002,550291006001,55
550291008002,550291004002,52
550699610002,550699606002,66
550699610002,550699607002,63
550699610002,550699608002,61
550699610002,550699610001,54
550699610002,550699608001,51
550790034004,550790034005,63
550790034004,550790901001,56
550791204003,550791603001,169
550791204003,550791603004,138
550791204003,551332015042,103
550791204003,550791205013,93
550791204003,551314702041,90
550791204003,550791501004,90
550791204003,551332034052,83
550791204003,550791873003,83
550791204003,551332017042,82
550791204003,550791402024,80
550791204003,550791603003,78
550791204003,550791201011,76
550791204003,551332021012,76
550791204003,550791402011,73
550791204003,551332017034,72
550791204003,550791501003,71
550791204003,551010017051,71
550791204003,550791503041,70
550791204003,551332015041,70
550791204003,550791202033,69
550791204003,550791601002,68
550791204003,550791204002,67
550791204003,550790216002,66
550791204003,550791503012,66
550791204003,551332019002,65
550791204003,550791872002,65
550791204003,550791402023,64
550791204003,550791602033,63
550791204003,551332033042,63
550791204003,550791203001,62
550791204003,550791501001,62
550791204003,550791602021,61
550791204003,550791402012,61
550791204003,550791704002,60
550791204003,550791873002,60
550791204003,550791601001,60
550791204003,551332033041,60
550791204003,550790191002,59
550791204003,551332015034,59
550791204003,550790216001,59
550791204003,551332017013,59
550791204003,550791602022,58
550791204003,551332016003,58
550791204003,551332015061,58
550791204003,550791204004,56
550791204003,550791702002,56
550791204003,550791503032,56
550791204003,551332015052,56
550791204003,550791402022,55
550791204003,551332039011,54
550791204003,550790195002,54
550791204003,550791301003,53
550791204003,550791503031,53
550791204003,551010020011,53
550791204003,550791205023,53
550791204003,550791602043,53
550791204003,550791602032,53
550791204003,550791202022,51
550791204003,550791201012,51
550791204003,551332033052,50
550791204003,551332004001,50
550139709001,550139709002,74
550139709001,550139710002,53
550439602004,550439602003,61
550790210002,550790212001,55
551314601011,551314601013,185
551314601011,551314501042,179
551314601011,551314501032,160
551314601011,551314702041,140
551314601011,551314401043,107
551314601011,551314501061,100
551314601011,551314501051,99
551314601011,551314401031,97
551314601011,551314401051,96
551314601011,551314201061,91
551314601011,551314401061,90
551314601011,551314401032,90
551314601011,551314601021,89
551314601011,551314401041,88
551314601011,551314001043,87
551314601011,551314601024,87
551314601011,551314501031,86
551314601011,551314301001,85
551314601011,551314501041,81
551314601011,551314202004,80
551314601011,551314501063,75
551314601011,551314301003,74
551314601011,551314501062,72
551314601011,551314702021,69
551314601011,551332004001,66
551314601011,551314001041,65
551314601011,551332034052,64
551314601011,551332034064,61
551314601011,551314701002,59
551314601011,550150207001,57
551314601011,551314001021,56
551314601011,551314601022,56
551314601011,551314701003,56
551314601011,551314201041,56
551314601011,550390411004,55
551314601011,551314201034,54
551314601011,551332034051,52
551314601011,551314401062,51
551314601011,551314601012,50
550310210002,550310302004,59
550310210002,550310301001,58
550310210002,550310301002,50
550710003002,550710003001,100
550710003002,550090207021,97
550710003002,550099400013,93
550710003002,550710002001,70
550710003002,551170107002,68
550710003002,550710104005,68
550710003002,550710105001,67
550710003002,550710001002,58
550710003002,550710005001,58
550710003002,550831013002,57
550710003002,550710003003,57
550710003002,550090018022,56
550710003002,550710001004,56
550710003002,550710102002,55
550710003002,550710102004,53
550979607013,550979607012,146
550979607013,550979611001,107
550979607013,550979607021,104
550979607013,550979612002,72
550979607013,550979608001,61
550979607013,550979607011,52
550979607013,550979605004,51
551050002002,551050013041,92
551050002002,551050013025,64
551050002002,551050010001,55
550170102001,550170107003,174
550170102001,550170102002,136
550170102001,550170107002,115
550170102001,550170104001,110
550170102001,550170102003,92
550170102001,550170105004,88
550170102001,550170107001,65
550170102001,550170103005,58
550170102001,550170112004,57
550170102001,550170110005,55
550170102001,550170110004,55
550170102001,550170103006,50
550170104001,550170107003,116
550170104001,550170112004,90
550170104001,550170107002,77
550170104001,550170112002,76
550170104001,550170110004,74
550170104001,550170104003,68
550170104001,550350015001,59
550170104001,550170110005,59
550170104001,550170105004,58
550170104001,550350013001,55
550170104001,550170102002,55
550170104001,550350003012,54
550170104001,550170107001,54
550170104001,550170102003,53
550170104001,550170112006,51
550170104001,550170103005,51
550291001002,550291003001,62
550291001002,550291003002,58
550350004005,550350003021,105
550350004005,550350001003,75
550350004005,550350004004,69
550350004005,550350002002,64
